個案研判日,縣市別,區域,新增確診人數,累計確診人數
2022-08-17,花蓮縣,全區,439,79594
2022-08-17,苗栗縣,全區,643,104776
2022-08-17,連江縣,全區,6,2129
2022-08-17,金門縣,全區,91,11579
2022-08-17,雲林縣,全區,519,98174
2022-08-17,高雄市,全區,1910,564172
2022-08-16,南投縣,全區,424,79513
2022-08-16,台中市,全區,2999,578357
2022-08-16,台北市,全區,2911,480225
2022-08-16,台南市,全區,1615,341960
2022-08-16,台東縣,全區,233,45100
2022-08-16,嘉義市,全區,207,44789
2022-08-16,嘉義縣,全區,338,71276
2022-08-16,基隆市,全區,404,96740
2022-08-16,境外移入,全區,205,24027
2022-08-16,宜蘭縣,全區,544,99434
2022-08-16,屏東縣,全區,583,148700
2022-08-16,彰化縣,全區,926,236111
2022-08-16,新北市,全區,5278,1056379
2022-08-16,新竹市,全區,739,95844
2022-08-16,新竹縣,全區,738,129390
2022-08-16,桃園市,全區,2786,552410
2022-08-16,澎湖縣,全區,74,15064
2022-08-16,花蓮縣,全區,461,79155
2022-08-16,苗栗縣,全區,648,104133
2022-08-16,連江縣,全區,10,2123
2022-08-16,金門縣,全區,56,11488
2022-08-16,雲林縣,全區,511,97655
2022-08-16,高雄市,全區,2142,562262
2022-08-15,南投縣,全區,390,79089
2022-08-15,台中市,全區,2725,575358
2022-08-15,台北市,全區,2464,477314
2022-08-15,台南市,全區,1596,340345
2022-08-15,台東縣,全區,217,44867
2022-08-15,嘉義市,全區,276,44582
2022-08-15,嘉義縣,全區,434,70938
2022-08-15,基隆市,全區,343,96336
2022-08-15,境外移入,全區,272,23822
2022-08-15,宜蘭縣,全區,569,98890
2022-08-15,屏東縣,全區,543,148117
2022-08-15,彰化縣,全區,1085,235185
2022-08-15,新北市,全區,4768,1051101
2022-08-15,新竹市,全區,567,95105
2022-08-15,新竹縣,全區,593,128652
2022-08-15,桃園市,全區,2212,549624
2022-08-15,澎湖縣,全區,121,14990
2022-08-15,花蓮縣,全區,435,78694
2022-08-15,苗栗縣,全區,784,103485
2022-08-15,連江縣,全區,10,2113
2022-08-15,金門縣,全區,93,11432
2022-08-15,雲林縣,全區,554,97144
2022-08-15,高雄市,全區,2095,560120
2022-08-14,南投縣,全區,275,78699
2022-08-14,台中市,全區,1885,572633
2022-08-14,台北市,全區,1675,474850
2022-08-14,台南市,全區,933,338749
2022-08-14,台東縣,全區,120,44650
2022-08-14,嘉義市,全區,123,44306
2022-08-14,嘉義縣,全區,222,70504
2022-08-14,基隆市,全區,227,95993
2022-08-14,境外移入,全區,194,23550
2022-08-14,宜蘭縣,全區,344,98321
2022-08-14,屏東縣,全區,320,147574
2022-08-14,彰化縣,全區,680,234100
2022-08-14,新北市,全區,3225,1046333
2022-08-14,新竹市,全區,369,94538
2022-08-14,新竹縣,全區,503,128059
2022-08-14,桃園市,全區,1987,547412
2022-08-14,澎湖縣,全區,95,14869
2022-08-14,花蓮縣,全區,278,78259
2022-08-14,苗栗縣,全區,527,102701
2022-08-14,連江縣,全區,7,2103
2022-08-14,金門縣,全區,94,11339
2022-08-14,雲林縣,全區,340,96590
2022-08-14,高雄市,全區,1349,558025
2022-08-13,南投縣,全區,306,78424
2022-08-13,台中市,全區,2484,570748
2022-08-13,台北市,全區,2262,473175
2022-08-13,台南市,全區,1370,337816
2022-08-13,台東縣,全區,179,44530
2022-08-13,嘉義市,全區,171,44183
2022-08-13,嘉義縣,全區,308,70282
2022-08-13,基隆市,全區,419,95766
2022-08-13,境外移入,全區,287,23356
2022-08-13,宜蘭縣,全區,491,97977
2022-08-13,屏東縣,全區,431,147254
2022-08-13,彰化縣,全區,849,233420
2022-08-13,新北市,全區,4509,1043108
2022-08-13,新竹市,全區,536,94169
2022-08-13,新竹縣,全區,571,127556
2022-08-13,桃園市,全區,2332,545425
2022-08-13,澎湖縣,全區,203,14774
2022-08-13,花蓮縣,全區,346,77981
2022-08-13,苗栗縣,全區,538,102174
2022-08-13,連江縣,全區,3,2096
2022-08-13,金門縣,全區,103,11245
2022-08-13,雲林縣,全區,520,96250
2022-08-13,高雄市,全區,1848,556676
2022-08-12,南投縣,全區,350,78118
2022-08-12,台中市,全區,2556,568264
2022-08-12,台北市,全區,2319,470913
2022-08-12,台南市,全區,1505,336446
2022-08-12,台東縣,全區,222,44351
2022-08-12,嘉義市,全區,211,44012
2022-08-12,嘉義縣,全區,370,69974
2022-08-12,基隆市,全區,344,95347
2022-08-12,境外移入,全區,230,23069
2022-08-12,宜蘭縣,全區,435,97486
2022-08-12,屏東縣,全區,448,146823
2022-08-12,彰化縣,全區,921,232571
2022-08-12,新北市,全區,4261,1038599
2022-08-12,新竹市,全區,526,93633
2022-08-12,新竹縣,全區,662,126985
2022-08-12,桃園市,全區,2332,543093
2022-08-12,澎湖縣,全區,229,14571
2022-08-12,花蓮縣,全區,306,77635
2022-08-12,苗栗縣,全區,621,101636
2022-08-12,連江縣,全區,13,2093
2022-08-12,金門縣,全區,95,11142
2022-08-12,雲林縣,全區,476,95730
2022-08-12,高雄市,全區,1832,554828
2022-08-11,南投縣,全區,357,77768
2022-08-11,台中市,全區,2668,565708
2022-08-11,台北市,全區,2283,468594
2022-08-11,台南市,全區,1490,334941
2022-08-11,台東縣,全區,193,44129
2022-08-11,嘉義市,全區,209,43801
2022-08-11,嘉義縣,全區,306,69604
2022-08-11,基隆市,全區,347,95003
2022-08-11,境外移入,全區,225,22839
2022-08-11,宜蘭縣,全區,491,97051
2022-08-11,屏東縣,全區,509,146375
2022-08-11,彰化縣,全區,958,231650
2022-08-11,新北市,全區,4522,1034338
2022-08-11,新竹市,全區,485,93107
2022-08-11,新竹縣,全區,660,126323
2022-08-11,桃園市,全區,2444,540761
2022-08-11,澎湖縣,全區,201,14342
2022-08-11,花蓮縣,全區,391,77329
2022-08-11,苗栗縣,全區,729,101015
2022-08-11,連江縣,全區,6,2080
2022-08-11,金門縣,全區,129,11047
2022-08-11,雲林縣,全區,488,95254
2022-08-11,高雄市,全區,1883,552996
2022-08-10,南投縣,全區,396,77411
2022-08-10,台中市,全區,2837,563040
2022-08-10,台北市,全區,2376,466311
2022-08-10,台南市,全區,1547,333451
2022-08-10,台東縣,全區,173,43936
2022-08-10,嘉義市,全區,223,43592
2022-08-10,嘉義縣,全區,354,69298
2022-08-10,基隆市,全區,354,94656
2022-08-10,境外移入,全區,254,22614
2022-08-10,宜蘭縣,全區,455,96560
2022-08-10,屏東縣,全區,543,145866
2022-08-10,彰化縣,全區,904,230692
2022-08-10,新北市,全區,4597,1029816
2022-08-10,新竹市,全區,569,92622
2022-08-10,新竹縣,全區,700,125663
2022-08-10,桃園市,全區,2570,538317
2022-08-10,澎湖縣,全區,114,14141
2022-08-10,花蓮縣,全區,377,76938
2022-08-10,苗栗縣,全區,679,100286
2022-08-10,連江縣,全區,10,2074
2022-08-10,金門縣,全區,149,10918
2022-08-10,雲林縣,全區,564,94766
2022-08-10,高雄市,全區,2132,551113
2022-08-09,南投縣,全區,393,77015
2022-08-09,台中市,全區,2998,560203
2022-08-09,台北市,全區,2423,463935
2022-08-09,台南市,全區,1653,331904
2022-08-09,台東縣,全區,220,43763
2022-08-09,嘉義市,全區,239,43369
2022-08-09,嘉義縣,全區,375,68944
2022-08-09,基隆市,全區,387,94302
2022-08-09,境外移入,全區,140,22360
2022-08-09,宜蘭縣,全區,537,96105
2022-08-09,屏東縣,全區,530,145323
2022-08-09,彰化縣,全區,999,229788
2022-08-09,新北市,全區,4621,1025219
2022-08-09,新竹市,全區,628,92053
2022-08-09,新竹縣,全區,736,124963
2022-08-09,桃園市,全區,2669,535747
2022-08-09,澎湖縣,全區,246,14027
2022-08-09,花蓮縣,全區,412,76561
2022-08-09,苗栗縣,全區,742,99607
2022-08-09,連江縣,全區,13,2064
2022-08-09,金門縣,全區,130,10769
2022-08-09,雲林縣,全區,506,94202
2022-08-09,高雄市,全區,2187,548981
2022-08-08,南投縣,全區,396,76622
2022-08-08,台中市,全區,3076,557205
2022-08-08,台北市,全區,2448,461512
2022-08-08,台南市,全區,1798,330251
2022-08-08,台東縣,全區,267,43543
2022-08-08,嘉義市,全區,266,43130
2022-08-08,嘉義縣,全區,492,68569
2022-08-08,基隆市,全區,343,93915
2022-08-08,境外移入,全區,211,22220
2022-08-08,宜蘭縣,全區,465,95568
2022-08-08,屏東縣,全區,612,144793
2022-08-08,彰化縣,全區,1083,228789
2022-08-08,新北市,全區,4360,1020598
2022-08-08,新竹市,全區,521,91425
2022-08-08,新竹縣,全區,603,124227
2022-08-08,桃園市,全區,2162,533078
2022-08-08,澎湖縣,全區,188,13781
2022-08-08,花蓮縣,全區,401,76149
2022-08-08,苗栗縣,全區,721,98865
2022-08-08,連江縣,全區,7,2051
2022-08-08,金門縣,全區,125,10639
2022-08-08,雲林縣,全區,698,93696
2022-08-08,高雄市,全區,2402,546794
2022-08-07,南投縣,全區,283,76226
2022-08-07,台中市,全區,1881,554129
2022-08-07,台北市,全區,1371,459064
2022-08-07,台南市,全區,1124,328453
2022-08-07,台東縣,全區,139,43276
2022-08-07,嘉義市,全區,150,42864
2022-08-07,嘉義縣,全區,285,68077
2022-08-07,基隆市,全區,271,93572
2022-08-07,境外移入,全區,208,22009
2022-08-07,宜蘭縣,全區,277,95103
2022-08-07,屏東縣,全區,348,144181
2022-08-07,彰化縣,全區,682,227706
2022-08-07,新北市,全區,2956,1016238
2022-08-07,新竹市,全區,335,90904
2022-08-07,新竹縣,全區,507,123624
2022-08-07,桃園市,全區,1718,530916
2022-08-07,澎湖縣,全區,93,13593
2022-08-07,花蓮縣,全區,289,75748
2022-08-07,苗栗縣,全區,438,98144
2022-08-07,連江縣,全區,2,2044
2022-08-07,金門縣,全區,113,10514
2022-08-07,雲林縣,全區,410,92998
2022-08-07,高雄市,全區,1519,544392
2022-08-06,南投縣,全區,388,75943
2022-08-06,台中市,全區,2689,552248
2022-08-06,台北市,全區,2142,457693
2022-08-06,台南市,全區,1656,327329
2022-08-06,台東縣,全區,217,43137
2022-08-06,嘉義市,全區,223,42714
2022-08-06,嘉義縣,全區,392,67792
2022-08-06,基隆市,全區,380,93301
2022-08-06,境外移入,全區,273,21801
2022-08-06,宜蘭縣,全區,432,94826
2022-08-06,屏東縣,全區,580,143833
2022-08-06,彰化縣,全區,958,227024
2022-08-06,新北市,全區,4187,1013282
2022-08-06,新竹市,全區,558,90569
2022-08-06,新竹縣,全區,695,123117
2022-08-06,桃園市,全區,2339,529198
2022-08-06,澎湖縣,全區,164,13500
2022-08-06,花蓮縣,全區,373,75459
2022-08-06,苗栗縣,全區,618,97706
2022-08-06,連江縣,全區,3,2042
2022-08-06,金門縣,全區,107,10401
2022-08-06,雲林縣,全區,464,92588
2022-08-06,高雄市,全區,2103,542873
2022-08-05,南投縣,全區,328,75555
2022-08-05,台中市,全區,2356,549559
2022-08-05,台北市,全區,2046,455551
2022-08-05,台南市,全區,1415,325673
2022-08-05,台東縣,全區,199,42920
2022-08-05,嘉義市,全區,218,42491
2022-08-05,嘉義縣,全區,376,67400
2022-08-05,基隆市,全區,327,92921
2022-08-05,境外移入,全區,212,21528
2022-08-05,宜蘭縣,全區,432,94394
2022-08-05,屏東縣,全區,534,143253
2022-08-05,彰化縣,全區,817,226066
2022-08-05,新北市,全區,3798,1009095
2022-08-05,新竹市,全區,449,90011
2022-08-05,新竹縣,全區,642,122422
2022-08-05,桃園市,全區,2155,526859
2022-08-05,澎湖縣,全區,123,13336
2022-08-05,花蓮縣,全區,294,75086
2022-08-05,苗栗縣,全區,564,97088
2022-08-05,連江縣,全區,6,2039
2022-08-05,金門縣,全區,96,10294
2022-08-05,雲林縣,全區,550,92124
2022-08-05,高雄市,全區,2013,540770
2022-08-04,南投縣,全區,376,75227
2022-08-04,台中市,全區,2673,547203
2022-08-04,台北市,全區,2203,453505
2022-08-04,台南市,全區,1649,324258
2022-08-04,台東縣,全區,219,42721
2022-08-04,嘉義市,全區,252,42273
2022-08-04,嘉義縣,全區,361,67024
2022-08-04,基隆市,全區,341,92594
2022-08-04,境外移入,全區,289,21316
2022-08-04,宜蘭縣,全區,470,93962
2022-08-04,屏東縣,全區,556,142719
2022-08-04,彰化縣,全區,919,225249
2022-08-04,新北市,全區,4138,1005297
2022-08-04,新竹市,全區,519,89562
2022-08-04,新竹縣,全區,633,121780
2022-08-04,桃園市,全區,2290,524704
2022-08-04,澎湖縣,全區,106,13213
2022-08-04,花蓮縣,全區,416,74792
2022-08-04,苗栗縣,全區,598,96524
2022-08-04,連江縣,全區,9,2033
2022-08-04,金門縣,全區,128,10198
2022-08-04,雲林縣,全區,532,91574
2022-08-04,高雄市,全區,2154,538757
2022-08-03,南投縣,全區,397,74851
2022-08-03,台中市,全區,2845,544530
2022-08-03,台北市,全區,2249,451302
2022-08-03,台南市,全區,1715,322609
2022-08-03,台東縣,全區,258,42502
2022-08-03,嘉義市,全區,245,42021
2022-08-03,嘉義縣,全區,384,66663
2022-08-03,基隆市,全區,334,92253
2022-08-03,境外移入,全區,251,21027
2022-08-03,宜蘭縣,全區,420,93492
2022-08-03,屏東縣,全區,544,142163
2022-08-03,彰化縣,全區,1036,224330
2022-08-03,新北市,全區,4500,1001159
2022-08-03,新竹市,全區,576,89043
2022-08-03,新竹縣,全區,737,121147
2022-08-03,桃園市,全區,2334,522414
2022-08-03,澎湖縣,全區,96,13107
2022-08-03,花蓮縣,全區,413,74376
2022-08-03,苗栗縣,全區,589,95926
2022-08-03,連江縣,全區,4,2024
2022-08-03,金門縣,全區,111,10070
2022-08-03,雲林縣,全區,576,91042
2022-08-03,高雄市,全區,2306,536603
2022-08-02,南投縣,全區,409,74454
2022-08-02,台中市,全區,3017,541685
2022-08-02,台北市,全區,2243,449053
2022-08-02,台南市,全區,1850,320894
2022-08-02,台東縣,全區,245,42244
2022-08-02,嘉義市,全區,311,41776
2022-08-02,嘉義縣,全區,430,66279
2022-08-02,基隆市,全區,402,91919
2022-08-02,境外移入,全區,199,20776
2022-08-02,宜蘭縣,全區,510,93072
2022-08-02,屏東縣,全區,592,141619
2022-08-02,彰化縣,全區,937,223294
2022-08-02,新北市,全區,4579,996659
2022-08-02,新竹市,全區,645,88467
2022-08-02,新竹縣,全區,738,120410
2022-08-02,桃園市,全區,2573,520080
2022-08-02,澎湖縣,全區,122,13011
2022-08-02,花蓮縣,全區,353,73963
2022-08-02,苗栗縣,全區,686,95337
2022-08-02,連江縣,全區,11,2020
2022-08-02,金門縣,全區,116,9959
2022-08-02,雲林縣,全區,581,90466
2022-08-02,高雄市,全區,2360,534297
2022-08-01,南投縣,全區,410,74045
2022-08-01,台中市,全區,2993,538668
2022-08-01,台北市,全區,2102,446810
2022-08-01,台南市,全區,1986,319044
2022-08-01,台東縣,全區,296,41999
2022-08-01,嘉義市,全區,334,41465
2022-08-01,嘉義縣,全區,462,65849
2022-08-01,基隆市,全區,333,91517
2022-08-01,境外移入,全區,256,20577
2022-08-01,宜蘭縣,全區,455,92562
2022-08-01,屏東縣,全區,710,141027
2022-08-01,彰化縣,全區,1139,222357
2022-08-01,新北市,全區,4109,992080
2022-08-01,新竹市,全區,481,87822
2022-08-01,新竹縣,全區,671,119672
2022-08-01,桃園市,全區,2061,517507
2022-08-01,澎湖縣,全區,134,12889
2022-08-01,花蓮縣,全區,424,73610
2022-08-01,苗栗縣,全區,711,94651
2022-08-01,連江縣,全區,16,2009
2022-08-01,金門縣,全區,177,9843
2022-08-01,雲林縣,全區,682,89885
2022-08-01,高雄市,全區,2595,531937
2022-07-31,南投縣,全區,322,73635
2022-07-31,台中市,全區,2013,535675
2022-07-31,台北市,全區,1453,444708
2022-07-31,台南市,全區,1252,317058
2022-07-31,台東縣,全區,172,41703
2022-07-31,嘉義市,全區,196,41131
2022-07-31,嘉義縣,全區,321,65387
2022-07-31,基隆市,全區,245,91184
2022-07-31,境外移入,全區,231,20321
2022-07-31,宜蘭縣,全區,356,92107
2022-07-31,屏東縣,全區,397,140317
2022-07-31,彰化縣,全區,710,221218
2022-07-31,新北市,全區,2984,987971
2022-07-31,新竹市,全區,381,87341
2022-07-31,新竹縣,全區,502,119001
2022-07-31,桃園市,全區,1840,515446
2022-07-31,澎湖縣,全區,103,12755
2022-07-31,花蓮縣,全區,297,73186
2022-07-31,苗栗縣,全區,539,93940
2022-07-31,連江縣,全區,10,1993
2022-07-31,金門縣,全區,72,9666
2022-07-31,雲林縣,全區,426,89203
2022-07-31,高雄市,全區,1760,529342
2022-07-30,南投縣,全區,363,73313
2022-07-30,台中市,全區,2621,533662
2022-07-30,台北市,全區,1901,443255
2022-07-30,台南市,全區,1581,315806
2022-07-30,台東縣,全區,251,41531
2022-07-30,嘉義市,全區,265,40935
2022-07-30,嘉義縣,全區,411,65066
2022-07-30,基隆市,全區,334,90939
2022-07-30,境外移入,全區,243,20090
2022-07-30,宜蘭縣,全區,408,91751
2022-07-30,屏東縣,全區,580,139920
2022-07-30,彰化縣,全區,979,220508
2022-07-30,新北市,全區,3844,984987
2022-07-30,新竹市,全區,518,86960
2022-07-30,新竹縣,全區,646,118499
2022-07-30,桃園市,全區,2267,513606
2022-07-30,澎湖縣,全區,146,12652
2022-07-30,花蓮縣,全區,398,72889
2022-07-30,苗栗縣,全區,540,93401
2022-07-30,連江縣,全區,11,1983
2022-07-30,金門縣,全區,130,9594
2022-07-30,雲林縣,全區,481,88777
2022-07-30,高雄市,全區,2142,527582
2022-07-29,南投縣,全區,320,72950
2022-07-29,台中市,全區,2783,531041
2022-07-29,台北市,全區,1860,441354
2022-07-29,台南市,全區,1665,314225
2022-07-29,台東縣,全區,273,41280
2022-07-29,嘉義市,全區,231,40670
2022-07-29,嘉義縣,全區,347,64655
2022-07-29,基隆市,全區,306,90605
2022-07-29,境外移入,全區,228,19847
2022-07-29,宜蘭縣,全區,424,91343
2022-07-29,屏東縣,全區,563,139340
2022-07-29,彰化縣,全區,1032,219529
2022-07-29,新北市,全區,3945,981143
2022-07-29,新竹市,全區,571,86442
2022-07-29,新竹縣,全區,609,117853
2022-07-29,桃園市,全區,2174,511339
2022-07-29,澎湖縣,全區,149,12506
2022-07-29,花蓮縣,全區,427,72491
2022-07-29,苗栗縣,全區,598,92861
2022-07-29,連江縣,全區,18,1972
2022-07-29,金門縣,全區,125,9464
2022-07-29,雲林縣,全區,517,88296
2022-07-29,高雄市,全區,2316,525440
2022-07-28,南投縣,全區,362,72630
2022-07-28,台中市,全區,2731,528258
2022-07-28,台北市,全區,2088,439494
2022-07-28,台南市,全區,1844,312560
2022-07-28,台東縣,全區,263,41007
2022-07-28,嘉義市,全區,301,40439
2022-07-28,嘉義縣,全區,433,64308
2022-07-28,基隆市,全區,325,90299
2022-07-28,境外移入,全區,305,19619
2022-07-28,宜蘭縣,全區,507,90919
2022-07-28,屏東縣,全區,667,138777
2022-07-28,彰化縣,全區,1088,218497
2022-07-28,新北市,全區,4244,977198
2022-07-28,新竹市,全區,558,85871
2022-07-28,新竹縣,全區,687,117244
2022-07-28,桃園市,全區,2408,509165
2022-07-28,澎湖縣,全區,123,12357
2022-07-28,花蓮縣,全區,454,72064
2022-07-28,苗栗縣,全區,619,92263
2022-07-28,連江縣,全區,11,1954
2022-07-28,金門縣,全區,152,9339
2022-07-28,雲林縣,全區,612,87779
2022-07-28,高雄市,全區,2477,523124
2022-07-27,南投縣,全區,445,72268
2022-07-27,台中市,全區,2972,525527
2022-07-27,台北市,全區,2304,437406
2022-07-27,台南市,全區,1836,310716
2022-07-27,台東縣,全區,267,40744
2022-07-27,嘉義市,全區,262,40138
2022-07-27,嘉義縣,全區,423,63875
2022-07-27,基隆市,全區,438,89974
2022-07-27,境外移入,全區,149,19314
2022-07-27,宜蘭縣,全區,521,90412
2022-07-27,屏東縣,全區,644,138110
2022-07-27,彰化縣,全區,1066,217409
2022-07-27,新北市,全區,4361,972954
2022-07-27,新竹市,全區,564,85313
2022-07-27,新竹縣,全區,712,116557
2022-07-27,桃園市,全區,2404,506757
2022-07-27,澎湖縣,全區,142,12234
2022-07-27,花蓮縣,全區,456,71610
2022-07-27,苗栗縣,全區,704,91644
2022-07-27,連江縣,全區,21,1943
2022-07-27,金門縣,全區,172,9187
2022-07-27,雲林縣,全區,576,87167
2022-07-27,高雄市,全區,2508,520647
2022-07-26,南投縣,全區,419,71823
2022-07-26,台中市,全區,3200,522555
